geometry,city,state,state_abbr,county,population
"c(-92.9179959, 41.4045197)",Pella,Iowa,IA,Marion,10352
"c(-94.0976261, 41.8410444)",Perry,Iowa,IA,Dallas,7702
"c(-93.5083938, 41.5992354)",Pleasant Hill,Iowa,IA,Polk,8785
"c(-93.7088728, 41.7720192)",Polk City,Iowa,IA,NA,3418
"c(-95.2243711, 41.0141297)",Red Oak,Iowa,IA,Montgomery,5742
"c(-91.6739692, 42.0787449)",Robins,Iowa,IA,NA,3142
"c(-96.1657284, 43.425891)",Rock Rapids,Iowa,IA,Lyon,2549
"c(-96.2924423, 43.2046877)",Rock Valley,Iowa,IA,Sioux,3354
"c(-96.3550456, 42.3995129)",Sergeant Bluff,Iowa,IA,Woodbury,4227
"c(-95.8451684, 43.1795491)",Sheldon,Iowa,IA,O'brien,5188
"c(-95.372058, 40.7583011)",Shenandoah,Iowa,IA,Page,5150
"c(-95.743796, 43.4012649)",Sibley,Iowa,IA,Osceola,2798
"c(-96.1707183, 43.074639)",Sioux Center,Iowa,IA,Sioux,7048
"c(-96.3914617, 42.4952518)",Sioux City,Iowa,IA,Woodbury,82684
"c(-95.1526906, 43.1470247)",Spencer,Iowa,IA,Clay,11233
"c(-95.1127602, 43.4166267)",Spirit Lake,Iowa,IA,Dickinson,4840
"c(-95.1990006, 42.644083)",Storm Lake,Iowa,IA,Buena Vista,10600
"c(-93.5868854, 42.1857434)",Story City,Iowa,IA,Story,3431
"c(-92.5737797, 41.9630806)",Tama,Iowa,IA,Tama,2877
"c(-91.1283724, 41.76979)",Tipton,Iowa,IA,Cedar,3221
"c(-93.7797923, 41.6366875)",Urbandale,Iowa,IA,Polk,39463
"c(-92.0261961, 42.1640254)",Vinton,Iowa,IA,Benton,5257
"c(-91.692307, 41.2989671)",Washington,Iowa,IA,Washington,7266
"c(-92.3519473, 42.4923267)",Waterloo,Iowa,IA,Black Hawk,68406
"c(-93.8688248, 41.6018392)",Waukee,Iowa,IA,Dallas,13790
"c(-91.4778564, 43.2685659)",Waukon,Iowa,IA,Allamakee,3897
"c(-92.4697076, 42.7252555)",Waverly,Iowa,IA,Bremer,9874
"c(-93.8164834, 42.4624071)",Webster City,Iowa,IA,Hamilton,8070
"c(-91.1763678, 40.8218379)",West Burlington,Iowa,IA,Des Moines,2968
"c(-93.7597583, 41.5532694)",West Des Moines,Iowa,IA,Polk,56609
"c(-91.2626389, 41.5724497)",West Liberty,Iowa,IA,Muscatine,3736
"c(-92.0132605, 41.6688996)",Williamsburg,Iowa,IA,Iowa,3068
"c(-91.0254813, 41.5891092)",Wilton,Iowa,IA,Muscatine,2802
"c(-93.7127929, 41.6041955)",Windsor Heights,Iowa,IA,Polk,4860
"c(-94.0181766, 41.349722)",Winterset,Iowa,IA,Madison,5190
"c(-112.8542292, 42.7826311)",American Falls,Idaho,ID,Power,4457
"c(-111.9539218, 43.4761788)",Ammon,Idaho,ID,Bonneville,13816
"c(-112.3408342, 43.1954571)",Blackfoot,Idaho,ID,Bingham,11899
"c(-116.2310843, 43.5984881)",Boise,Idaho,ID,Ada,205671
"c(-116.3168319, 48.6928124)",Bonners Ferry,Idaho,ID,Boundary,2543
"c(-114.7599198, 42.5983137)",Buhl,Idaho,ID,Twin Falls,4122
"c(-113.7935999, 42.5374311)",Burley,Idaho,ID,Cassia,10345
"c(-116.6593359, 43.6458804)",Caldwell,Idaho,ID,Canyon,46237
"c(-112.4694756, 42.9226272)",Chubbuck,Idaho,ID,Bannock,13922
"c(-116.7925296, 47.7034849)",Coeur D'Alene,Idaho,ID,Kootenai,44137
"c(-116.4183065, 43.7577137)",Eagle,Idaho,ID,Ada,19908
"c(-116.4888615, 43.8682417)",Emmett,Idaho,ID,Gem,6557
"c(-114.6112264, 42.5676415)",Filer,Idaho,ID,NA,2508
"c(-116.9222924, 44.0261887)",Fruitland,Idaho,ID,Payette,4684
"c(-116.293701, 43.6694085)",Garden City,Idaho,ID,Ada,10972
"c(-114.7131893, 42.9370564)",Gooding,Idaho,ID,Gooding,3567
"c(-116.1219413, 45.9258323)",Grangeville,Idaho,ID,Idaho,3141
"c(-114.3002053, 43.5124751)",Hailey,Idaho,ID,Blaine,7960
"c(-116.8027413, 47.7680742)",Hayden,Idaho,ID,Kootenai,13294
"c(-113.7620669, 42.5599818)",Heyburn,Idaho,ID,Minidoka,3089
"c(-116.9373731, 43.6152896)",Homedale,Idaho,ID,Owyhee,2633
"c(-112.0357125, 43.4875166)",Idaho Falls,Idaho,ID,Bingham,56813
"c(-114.5157973, 42.7185763)",Jerome,Idaho,ID,Jerome,10890
"c(-114.3826868, 43.6922445)",Ketchum,Idaho,ID,Blaine,2689
"c(-114.3699948, 42.5333432)",Kimberly,Idaho,ID,Twin Falls,3264
"c(-116.3999246, 43.4849411)",Kuna,Idaho,ID,Ada,15210
"c(-116.9934717, 46.3931296)",Lewiston,Idaho,ID,Nez Perce,31894
"c(-116.109765, 44.9014073)",McCall,Idaho,ID,NA,2991
"c(-116.397129, 43.617852)",Meridian,Idaho,ID,Ada,75092
"c(-116.6146355, 43.7125532)",Middleton,Idaho,ID,Canyon,5524
"c(-111.2987564, 42.3260195)",Montpelier,Idaho,ID,Bear Lake,2597
"c(-116.998909, 46.7306091)",Moscow,Idaho,ID,Latah,23800
"c(-115.6967429, 43.1330373)",Mountain Home,Idaho,ID,Elmore,14206
"c(-116.5638753, 43.582381)",Nampa,Idaho,ID,Canyon,81557
"c(-116.2581233, 46.4872669)",Orofino,Idaho,ID,Clearwater,3142
"c(-116.9268524, 44.0800933)",Payette,Idaho,ID,Payette,7433
"c(-112.4655726, 42.8715883)",Pocatello,Idaho,ID,Bannock,54255
"c(-116.9388031, 47.7201843)",Post Falls,Idaho,ID,Kootenai,27574
"c(-111.8783957, 42.0988583)",Preston,Idaho,ID,Franklin,5204
"c(-116.8913871, 47.7994251)",Rathdrum,Idaho,ID,Kootenai,6826
"c(-111.7909875, 43.8228934)",Rexburg,Idaho,ID,Madison,25484
"c(-111.9123569, 43.6735123)",Rigby,Idaho,ID,Jefferson,3945
"c(-113.6739561, 42.6189471)",Rupert,Idaho,ID,Minidoka,5554
"c(-113.895935, 45.1749725)",Salmon,Idaho,ID,Lemhi,3112
"c(-116.5600671, 48.2807165)",Sandpoint,Idaho,ID,Bonner,7365
"c(-112.1261029, 43.3794802)",Shelley,Idaho,ID,Bingham,4409
"c(-111.586082, 42.6578731)",Soda Springs,Idaho,ID,Caribou,3058
"c(-111.6848289, 43.9648147)",St. Anthony,Idaho,ID,Fremont,3542
"c(-116.4986056, 43.7035646)",Star,Idaho,ID,NA,5793
"c(-114.4639881, 42.5628154)",Twin Falls,Idaho,ID,Twin Falls,44125
"c(-116.9703999, 44.257037)",Weiser,Idaho,ID,Washington,5507
"c(-114.7029468, 42.7746801)",Wendell,Idaho,ID,NA,2782
"c(-90.4009736, 40.8037457)",Abingdon,Illinois,IL,Knox,3319
"c(-88.0088433, 41.9313729)",Addison,Illinois,IL,Dupage,36942
"c(-90.7440405, 41.1985289)",Aledo,Illinois,IL,Mercer,3640
"c(-88.3156081, 42.162354)",Algonquin,Illinois,IL,Mchenry,30046
"c(-87.7358926, 41.6702888)",Alsip,Illinois,IL,Cook,19277
"c(-90.1540833, 38.9021254)",Alton,Illinois,IL,Madison,27865
"c(-89.3676681, 41.7289587)",Amboy,Illinois,IL,Lee,2500
"c(-89.236277, 37.4657413)",Anna,Illinois,IL,Union,4442
"c(-88.0703865, 42.4743925)",Antioch,Illinois,IL,Lake,14430
"c(-88.3008515, 39.6835756)",Arcola,Illinois,IL,Douglas,2916
"c(-87.9816706, 42.0973621)",Arlington Heights,Illinois,IL,Cook,75101
"c(-89.7426815, 39.5757485)",Auburn,Illinois,IL,Sangamon,4771
"c(-88.290099, 41.763455)",Aurora,Illinois,IL,Kane,197899
"c(-88.127618, 42.1526305)",Barrington,Illinois,IL,Multiple,10327
"c(-88.2029588, 42.1386415)",Barrington Hills,Illinois,IL,Cook,4209
"c(-88.1770112, 41.9608222)",Bartlett,Illinois,IL,Cook,41208
"c(-89.6598072, 40.6419816)",Bartonville,Illinois,IL,Peoria,6471
"c(-88.3086453, 41.8481907)",Batavia,Illinois,IL,Kane,26045
"c(-87.87532, 42.4422543)",Beach Park,Illinois,IL,Lake,13638
"c(-90.431595, 40.0099046)",Beardstown,Illinois,IL,Cass,6123
"c(-87.6170203, 41.350311)",Beecher,Illinois,IL,NA,4359
"c(-89.9862282, 38.5150676)",Belleville,Illinois,IL,St Clair,44478
"c(-87.8761712, 41.8829026)",Bellwood,Illinois,IL,Cook,19071
"c(-88.868128, 42.2561567)",Belvidere,Illinois,IL,Boone,25585
"c(-87.94346, 41.9597005)",Bensenville,Illinois,IL,Dupage,18352
"c(-88.9170683, 38.0127776)",Benton,Illinois,IL,Franklin,7087
"c(-87.9114662, 41.8891236)",Berkeley,Illinois,IL,Cook,5209
"c(-87.7909242, 41.8433321)",Berwyn,Illinois,IL,Cook,56657
"c(-90.0534678, 38.9029666)",Bethalto,Illinois,IL,Madison,9521
"c(-88.089112, 41.9514805)",Bloomingdale,Illinois,IL,Dupage,22018
"c(-88.9699117, 40.4757767)",Bloomington,Illinois,IL,Mclean,76610
"c(-87.6811256, 41.6575701)",Blue Island,Illinois,IL,Cook,23706
"c(-88.1015655, 41.6911195)",Bolingbrook,Illinois,IL,Will,73366
"c(-87.8781719, 41.1831085)",Bourbonnais,Illinois,IL,Kankakee,18631
"c(-87.8467679, 41.1632755)",Bradley,Illinois,IL,Kankakee,15895
"c(-88.2202728, 41.2691264)",Braidwood,Illinois,IL,Will,6191
"c(-89.5237126, 38.6138015)",Breese,Illinois,IL,Clinton,4442
"c(-87.8066493, 41.7401827)",Bridgeview,Illinois,IL,Cook,16446
"c(-87.8561912, 41.8583708)",Broadview,Illinois,IL,Cook,7932
"c(-87.8475457, 41.8250594)",Brookfield,Illinois,IL,Cook,18978
"c(-87.9618258, 42.1659808)",Buffalo Grove,Illinois,IL,Cook,41496
"c(-87.7685234, 41.744424)",Burbank,Illinois,IL,Cook,28925
"c(-87.5449604, 41.6394802)",Burnham,Illinois,IL,Cook,4206
"c(-87.920105, 41.7478977)",Burr Ridge,Illinois,IL,Dupage,10559
"c(-90.5046843, 40.5516186)",Bushnell,Illinois,IL,Mcdonough,3117
"c(-89.262726, 42.1270809)",Byron,Illinois,IL,Ogle,3753
"c(-90.1761216, 38.5658854)",Cahokia,Illinois,IL,Saint Clair,15241
"c(-89.1828803, 37.0062883)",Cairo,Illinois,IL,Alexander,2831
"c(-87.5379678, 41.5964953)",Calumet City/West Hammond,Illinois,IL,Cook,37042
"c(-87.6576504, 41.6657352)",Calumet Park,Illinois,IL,Cook,7835
"c(-88.4170487, 41.9502414)",Campton Hills,Illinois,IL,NA,11131
"c(-90.0405177, 40.5625917)",Canton,Illinois,IL,Fulton,14704
"c(-89.2236637, 37.7220617)",Carbondale,Illinois,IL,Jackson,25902
"c(-89.8787808, 39.2781168)",Carlinville,Illinois,IL,Macoupin,5917
"c(-89.3752777, 38.622336)",Carlyle,Illinois,IL,Clinton,3281
"c(-88.1725842, 38.0858877)",Carmi,Illinois,IL,White,5240
"c(-88.1332546, 41.9198965)",Carol Stream,Illinois,IL,Dupage,39711
"c(-88.2932928, 42.1235708)",Carpentersville,Illinois,IL,Kane,37691
"c(-89.0838489, 37.762724)",Carterville,Illinois,IL,Williamson,5496
"c(-91.1277714, 40.4144399)",Carthage,Illinois,IL,Hancock,2605
"c(-88.2496274, 42.2121439)",Cary,Illinois,IL,Mchenry,18271
"c(-87.9895538, 39.3026568)",Casey,Illinois,IL,Clark,2769
"c(-90.0340192, 38.6304704)",Caseyville,Illinois,IL,Saint Clair,4245
"c(-89.1235412, 38.5220725)",Centralia,Illinois,IL,Multiple,13032
"c(-90.1222836, 38.5692353)",Centreville,Illinois,IL,Saint Clair,5309
"c(-88.2736523, 40.115057)",Champaign,Illinois,IL,Champaign,81055
"c(-88.2628711, 41.4228902)",Channahon,Illinois,IL,Will,12560
"c(-88.1776092, 39.4848296)",Charleston,Illinois,IL,Coles,21838
"c(-89.6995348, 39.6707846)",Chatham,Illinois,IL,Sangamon,11500
"c(-88.9709594, 42.2379093)",Cherry Valley,Illinois,IL,NA,3162
"c(-89.8276927, 37.9256054)",Chester,Illinois,IL,Randolph,8586
"c(-87.6818441, 41.8375511)",Chicago,Illinois,IL,Cook,2695598
"c(-87.6346721, 41.5106847)",Chicago Heights,Illinois,IL,Cook,30276
"c(-87.779465, 41.7033747)",Chicago Ridge,Illinois,IL,Cook,14305
"c(-89.5026284, 40.9159944)",Chillicothe,Illinois,IL,Peoria,6097
"c(-87.7592875, 41.8445374)",Cicero,Illinois,IL,Cook,83891
"c(-87.9572388, 41.7984473)",Clarendon Hills,Illinois,IL,Dupage,8427
"c(-88.9625098, 40.1467018)",Clinton,Illinois,IL,Dewitt,7225
"c(-88.2778512, 41.2798291)",Coal City,Illinois,IL,Grundy,5587
"c(-90.4585753, 41.4487285)",Coal Valley,Illinois,IL,Rock Island,3743
"c(-90.0057487, 38.6768247)",Collinsville,Illinois,IL,Madison,25579
"c(-90.3387251, 41.4785131)",Colona,Illinois,IL,Henry,5099
"c(-90.2159952, 38.4580574)",Columbia,Illinois,IL,Monroe,9707
"c(-88.6913961, 41.9376998)",Cortland,Illinois,IL,NA,4270
"c(-87.7254095, 41.5634529)",Country Club Hills,Illinois,IL,Cook,16541
"c(-87.8752243, 41.7742067)",Countryside,Illinois,IL,Cook,5895
"c(-88.111025, 41.5737709)",Crest Hill,Illinois,IL,Will,20837
"c(-87.7400776, 41.6455985)",Crestwood,Illinois,IL,Cook,10950
"c(-87.6244715, 41.440524)",Crete,Illinois,IL,Will,8259
"c(-89.5995603, 40.6421159)",Crevecoeur,Illinois,IL,Tazewell,5451
"c(-88.3353312, 42.2325535)",Crystal Lake,Illinois,IL,Mchenry,40743
"c(-87.6107068, 40.1426281)",Danville,Illinois,IL,Vermilion,33027
"c(-87.981494, 41.7456625)",Darien,Illinois,IL,Dupage,22086
"c(-88.9337462, 39.8559828)",Decatur,Illinois,IL,Macon,76122
"c(-88.0861798, 42.1662835)",Deer Park,Illinois,IL,Lake,3200
"c(-87.8524665, 42.1660688)",Deerfield,Illinois,IL,Lake,18225
"c(-88.74783, 41.9306139)",DeKalb,Illinois,IL,De Kalb,43862
"c(-87.901072, 42.0351183)",Des Plaines,Illinois,IL,Cook,58364
"c(-88.250646, 41.2851609)",Diamond,Illinois,IL,NA,2527
"c(-87.6672327, 41.6329506)",Dixmoor,Illinois,IL,Cook,3644
"c(-89.4788398, 41.8429737)",Dixon,Illinois,IL,Lee,15733
"c(-87.596839, 41.6302744)",Dolton,Illinois,IL,Cook,23153
"c(-88.0212315, 41.7950271)",Downers Grove,Illinois,IL,Dupage,47833
"c(-89.2328403, 38.0017186)",Du Quoin,Illinois,IL,Perry,6109
"c(-90.2082419, 38.5179474)",Dupo,Illinois,IL,Saint Clair,4138
"c(-88.4248923, 41.0982529)",Dwight,Illinois,IL,Livingston,4260
"c(-90.1079428, 38.8841196)",East Alton,Illinois,IL,Madison,6301
"c(-88.2476772, 42.0974301)",East Dundee,Illinois,IL,Kane,2860
"c(-90.3877686, 41.5197865)",East Moline,Illinois,IL,Rock Island,21302
"c(-89.5417641, 40.6733769)",East Peoria,Illinois,IL,Tazewell,23402
"c(-90.1293983, 38.6159363)",East St. Louis,Illinois,IL,St Clair,27006
"c(-89.9886053, 38.7908349)",Edwardsville,Illinois,IL,Madison,24293
"c(-88.550896, 39.1197496)",Effingham,Illinois,IL,Effingham,12328
"c(-89.0181045, 40.7405874)",El Paso,Illinois,IL,Woodford,2810
"c(-88.4536118, 41.8715578)",Elburn,Illinois,IL,Kane,5602
"c(-88.4415783, 37.8117263)",Eldorado,Illinois,IL,Saline,4122
"c(-88.3217094, 42.0396386)",Elgin,Illinois,IL,Multiple,108188
"c(-87.9930339, 42.0057778)",Elk Grove Village,Illinois,IL,Cook,33127
"c(-87.9436583, 41.8960184)",Elmhurst,Illinois,IL,Dupage,44121
"c(-87.8163165, 41.9224644)",Elmwood Park,Illinois,IL,Cook,24883
"c(-89.2770164, 40.7140448)",Eureka,Illinois,IL,Woodford,5295
"c(-87.6943525, 42.0463909)",Evanston,Illinois,IL,Cook,74486
"c(-87.7013299, 41.7212787)",Evergreen Park,Illinois,IL,Cook,19852
"c(-88.5181528, 40.7456816)",Fairbury,Illinois,IL,Livingston,3757
"c(-88.3715013, 38.3791919)",Fairfield,Illinois,IL,Wayne,5154
"c(-90.1001625, 38.6464632)",Fairmont City,Illinois,IL,NA,2635
"c(-90.0051376, 38.5950794)",Fairview Heights,Illinois,IL,Saint Clair,17078
"c(-88.473844, 38.665617)",Flora,Illinois,IL,Clay,5070
"c(-87.6857021, 41.5391222)",Flossmoor,Illinois,IL,Cook,9464
"c(-87.5814303, 41.5108982)",Ford Heights,Illinois,IL,Cook,2763
"c(-87.8156629, 41.8683696)",Forest Park,Illinois,IL,Cook,14167
"c(-88.9641363, 39.926134)",Forsyth,Illinois,IL,NA,3490
"c(-88.1819195, 42.4264366)",Fox Lake,Illinois,IL,Lake,10579
"c(-88.214501, 42.1954275)",Fox River Grove,Illinois,IL,Mchenry,4854
"c(-87.8394103, 41.4913421)",Frankfort,Illinois,IL,Will,17782
"c(-87.8791951, 41.9360162)",Franklin Park,Illinois,IL,Cook,18333
"c(-89.916522, 38.4402629)",Freeburg,Illinois,IL,Saint Clair,4354
"c(-89.6358257, 42.2895389)",Freeport,Illinois,IL,Stephenson,25638
"c(-90.1570734, 41.8647989)",Fulton,Illinois,IL,Whiteside,3481
"c(-90.430222, 42.4226952)",Galena,Illinois,IL,Jo Daviess,3429
"c(-90.3765641, 40.950217)",Galesburg,Illinois,IL,Knox,32195
"c(-90.0372473, 41.1691602)",Galva,Illinois,IL,Henry,2589
"c(-90.1534738, 41.4499543)",Geneseo,Illinois,IL,Henry,6586
"c(-88.3293371, 41.8820718)",Geneva,Illinois,IL,Kane,21495
"c(-88.6949641, 42.0910347)",Genoa,Illinois,IL,Dekalb,5193
"c(-87.635383, 39.9774068)",Georgetown,Illinois,IL,Vermilion,3474
"c(-89.4618943, 40.771569)",Germantown Hills,Illinois,IL,NA,3438
"c(-88.3788729, 40.4668161)",Gibson City,Illinois,IL,Ford,3407
"c(-88.3721973, 42.1092484)",Gilberts,Illinois,IL,NA,6879
"c(-89.817283, 39.125435)",Gillespie,Illinois,IL,Macoupin,3319
"c(-89.9831213, 38.7582458)",Glen Carbon,Illinois,IL,Madison,12934
"c(-88.0627106, 41.8667152)",Glen Ellyn,Illinois,IL,Dupage,27450
"c(-87.7631783, 42.1344886)",Glencoe,Illinois,IL,Cook,8723
"c(-88.0780946, 41.9188772)",Glendale Heights,Illinois,IL,Dupage,34208
"c(-87.8268477, 42.0848863)",Glenview,Illinois,IL,Cook,44692
"c(-87.6111475, 41.5407255)",Glenwood,Illinois,IL,Cook,8969
"c(-90.2225455, 38.9528928)",Godfrey,Illinois,IL,Madison,17982
"c(-90.1254718, 38.7292826)",Granite City,Illinois,IL,Madison,29849
"c(-88.027863, 42.3415922)",Grayslake,Illinois,IL,Lake,20957
"c(-87.9141425, 42.2963012)",Green Oaks,Illinois,IL,Lake,3866
"c(-89.3894591, 38.8867487)",Greenville,Illinois,IL,Bond,7000
"c(-87.9374251, 42.3700597)",Gurnee,Illinois,IL,Lake,31295
"c(-88.0734498, 42.3362008)",Hainesville,Illinois,IL,NA,3597
"c(-91.361302, 40.3914836)",Hamilton,Illinois,IL,Hancock,2951
"c(-88.5051685, 42.115702)",Hampshire,Illinois,IL,Kane,5563
"c(-88.1425199, 41.9814441)",Hanover Park,Illinois,IL,Cook,37973
"c(-88.545818, 37.7377174)",Harrisburg,Illinois,IL,Saline,9017
"c(-88.6184597, 42.430809)",Harvard,Illinois,IL,Mchenry,9447
"c(-87.6522794, 41.6074454)",Harvey,Illinois,IL,Cook,25282
"c(-87.8055904, 41.9663183)",Harwood Heights,Illinois,IL,Cook,8612
"c(-90.0578095, 40.2951095)",Havana,Illinois,IL,Mason,3301
"c(-88.0656952, 42.2440673)",Hawthorn Woods,Illinois,IL,Lake,7663
"c(-87.6892861, 41.5741753)",Hazel Crest,Illinois,IL,Cook,14100
"c(-89.0306502, 37.7983893)",Herrin,Illinois,IL,Williamson,12501
"c(-88.9777483, 40.3152807)",Heyworth,Illinois,IL,NA,2841
"c(-87.8281155, 41.7247879)",Hickory Hills,Illinois,IL,Cook,14049
"c(-89.6792638, 38.7702483)",Highland,Illinois,IL,Madison,9919
"c(-87.8096438, 42.1826282)",Highland Park,Illinois,IL,Lake,29763
"c(-87.8129284, 42.2060306)",Highwood,Illinois,IL,Lake,5405
"c(-89.4735806, 39.1670205)",Hillsboro,Illinois,IL,Montgomery,6207
"c(-87.901906, 41.8674856)",Hillside,Illinois,IL,Cook,8157
"c(-87.9281725, 41.8006826)",Hinsdale,Illinois,IL,Multiple,16816
"c(-88.1529913, 42.0652135)",Hoffman Estates,Illinois,IL,Cook,51895
"c(-87.9523515, 41.6051512)",Homer Glen,Illinois,IL,NA,24220
"c(-87.7311338, 41.7312484)",Hometown,Illinois,IL,Cook,4349
"c(-87.6620247, 41.5594219)",Homewood,Illinois,IL,Cook,19323
"c(-87.6635667, 40.4608252)",Hoopestown,Illinois,IL,Vermillion,5351
"c(-88.436451, 42.1601789)",Huntley,Illinois,IL,Mchenry,24291
"c(-87.897405, 41.7684326)",Indian Head Park,Illinois,IL,Cook,3809
"c(-88.1008937, 42.1151357)",Inverness,Illinois,IL,Cook,7399
"c(-88.1990839, 42.2792669)",Island Lake,Illinois,IL,Lake,8080
"c(-88.0187752, 41.9766165)",Itasca,Illinois,IL,Dupage,8649
"c(-90.232201, 39.729151)",Jacksonville,Illinois,IL,Morgan,19446
"c(-90.3269838, 39.1177419)",Jerseyville,Illinois,IL,Jersey,8465
"c(-88.2467411, 42.3848743)",Johnsburg,Illinois,IL,Mchenry,6337
"c(-88.929295, 37.8210345)",Johnston City,Illinois,IL,Williamson,3543
"c(-88.1583542, 41.5180664)",Joliet,Illinois,IL,Will,147433
"c(-87.8269463, 41.7533989)",Justice,Illinois,IL,Cook,12926
"c(-87.8671772, 41.1032017)",Kankakee,Illinois,IL,Kankakee,27537
"c(-87.7145118, 42.0888225)",Kenilworth,Illinois,IL,NA,2513
"c(-89.9256604, 41.2390872)",Kewanee,Illinois,IL,Henry,12916
"c(-88.0485368, 42.1893173)",Kildeer,Illinois,IL,Lake,3968
"c(-90.2856628, 40.9071816)",Knoxville,Illinois,IL,Knox,2911
"c(-87.8741413, 41.807207)",La Grange,Illinois,IL,Cook,15550
"c(-87.8722881, 41.8307517)",La Grange Park,Illinois,IL,Cook,13579
"c(-88.1694914, 42.2102369)",Lake Barrington,Illinois,IL,Lake,4973
"c(-87.8523056, 42.2826952)",Lake Bluff,Illinois,IL,Lake,5722
"c(-87.8589479, 42.2379029)",Lake Forest,Illinois,IL,Lake,19375
"c(-88.3157213, 42.1795425)",Lake In The Hills,Illinois,IL,Mchenry,28965
"c(-88.0826094, 42.417573)",Lake Villa,Illinois,IL,Lake,8741
"c(-88.0877732, 42.1948774)",Lake Zurich,Illinois,IL,Lake,19631
"c(-88.2027307, 42.3398271)",Lakemoor,Illinois,IL,Mchenry,6017
"c(-88.3866189, 42.2239087)",Lakewood,Illinois,IL,NA,3811
"c(-87.5475325, 41.5674568)",Lansing,Illinois,IL,Cook,28331
"c(-89.0640611, 41.3566312)",LaSalle,Illinois,IL,La Salle,9609
"c(-87.6874021, 38.7262991)",Lawrenceville,Illinois,IL,Lawrence,4348
"c(-88.7632323, 40.3386803)",Le Roy,Illinois,IL,Mclean,3560
"c(-89.8129997, 38.6025165)",Lebanon,Illinois,IL,Saint Clair,4418
"c(-87.9843995, 41.6673438)",Lemont,Illinois,IL,Cook,16000
"c(-89.8214169, 42.37841)",Lena,Illinois,IL,Stephenson,2912
"c(-87.964209, 42.2861153)",Libertyville,Illinois,IL,Lake,20315
"c(-89.3719337, 40.1506821)",Lincoln,Illinois,IL,Logan,14504
"c(-87.9177373, 42.1965184)",Lincolnshire,Illinois,IL,Lake,7275
"c(-87.7329587, 42.0054293)",Lincolnwood,Illinois,IL,Cook,12590
"c(-88.0264345, 42.4171467)",Lindenhurst,Illinois,IL,Lake,14462
"c(-88.0877054, 41.792111)",Lisle,Illinois,IL,Dupage,22390
"c(-89.6435719, 39.1771449)",Litchfield,Illinois,IL,Montgomery,6939
"c(-88.0291325, 41.5897493)",Lockport,Illinois,IL,Will,24839
"c(-88.0154914, 41.8738441)",Lombard,Illinois,IL,Dupage,43165
"c(-88.0102636, 42.1948579)",Long Grove,Illinois,IL,Lake,8043
"c(-88.9983023, 42.3377246)",Loves Park,Illinois,IL,Winnebago,23996
"c(-87.5484015, 41.5221242)",Lynwood,Illinois,IL,Cook,9007
"c(-87.8185892, 41.8121844)",Lyons,Illinois,IL,Cook,10729
"c(-89.0245441, 42.3676577)",Machesney Park,Illinois,IL,Winnebago,23499
"c(-90.6826433, 40.4749301)",Macomb,Illinois,IL,Mcdonough,19288
"c(-90.1086038, 38.676186)",Madison,Illinois,IL,Madison,3891
"c(-88.3898765, 40.1855493)",Mahomet,Illinois,IL,Champaign,7258
"c(-87.9807195, 41.420153)",Manhattan,Illinois,IL,Will,7051
"c(-87.8438605, 41.2512899)",Manteno,Illinois,IL,Kankakee,9204
"c(-88.6063398, 42.2473371)",Marengo,Illinois,IL,Mchenry,7648
"c(-88.9256496, 37.7161346)",Marion,Illinois,IL,Williamson,17193
"c(-87.6908129, 41.6000612)",Markham,Illinois,IL,Cook,12508
"c(-89.6047566, 40.6182584)",Marquette Heights,Illinois,IL,Tazewell,2824
"c(-88.6786653, 41.2763187)",Marseilles,Illinois,IL,La Salle,5094
"c(-87.6914914, 39.3994151)",Marshall,Illinois,IL,Clark,3933
"c(-89.9655777, 38.7267218)",Maryville,Illinois,IL,Madison,7487
"c(-89.8001589, 38.5180942)",Mascoutah,Illinois,IL,St Clair,7483
"c(-87.7453204, 41.5093224)",Matteson,Illinois,IL,Cook,19009
"c(-88.3622246, 39.4778328)",Mattoon,Illinois,IL,Coles,18555
"c(-87.8441603, 41.8797997)",Maywood,Illinois,IL,Cook,24090
"c(-88.2930101, 42.3395039)",Mchenry,Illinois,IL,Mchenry,26992
"c(-88.5353711, 38.0890618)",Mcleansboro,Illinois,IL,Hamilton,2883
"c(-87.864303, 41.9028954)",Melrose Park,Illinois,IL,Cook,25411
"c(-89.1005067, 41.5566554)",Mendota,Illinois,IL,La Salle,7372
"c(-88.2623203, 39.9919383)",Metamora,Illinois,IL,Woodford,3636
"c(-88.6872771, 37.1495736)",Metropolis,Illinois,IL,Massac,6537
"c(-87.7242328, 41.6254282)",Midlothian,Illinois,IL,Cook,14819
"c(-90.5622135, 41.4345565)",Milan,Illinois,IL,Rock Island,5099
"c(-90.0829694, 38.4592818)",Millstadt,Illinois,IL,Saint Clair,4011
"c(-88.2795043, 41.4510019)",Minooka,Illinois,IL,Grundy,10924
"c(-87.8777097, 41.5298631)",Mokena,Illinois,IL,Will,18740
"c(-90.493492, 41.4823868)",Moline,Illinois,IL,Rock Island,43483
"c(-87.6635045, 41.1635759)",Momence,Illinois,IL,Kankakee,3310
"c(-87.7503486, 41.4172678)",Monee,Illinois,IL,Will,5148
"c(-90.6414089, 40.914462)",Monmouth,Illinois,IL,Warren,9444
"c(-88.3584982, 41.7210396)",Montgomery,Illinois,IL,Kane,18438
"c(-88.5741111, 40.033545)",Monticello,Illinois,IL,Piatt,5548
"c(-88.4327649, 41.37407)",Morris,Illinois,IL,Grundy,13636
