state,date,cases,deaths
Pennsylvania,2020-06-06,79505,5931
Pennsylvania,2020-06-07,79908,5943
Pennsylvania,2020-06-08,80339,5953
Pennsylvania,2020-06-09,80870,6014
Pennsylvania,2020-06-10,81316,6062
Pennsylvania,2020-06-11,81848,6113
Pennsylvania,2020-06-12,82481,6162
Pennsylvania,2020-06-13,82944,6211
Pennsylvania,2020-06-14,83203,6215
Pennsylvania,2020-06-15,83589,6243
Pennsylvania,2020-06-16,83978,6276
Pennsylvania,2020-06-17,84289,6319
Pennsylvania,2020-06-18,84683,6361
Pennsylvania,2020-06-19,85199,6399
Pennsylvania,2020-06-20,85590,6419
Pennsylvania,2020-06-21,85935,6423
Pennsylvania,2020-06-22,86576,6426
Pennsylvania,2020-06-23,87208,6464
Pennsylvania,2020-06-24,87685,6518
Pennsylvania,2020-06-25,88141,6557
Pennsylvania,2020-06-26,88860,6579
Pennsylvania,2020-06-27,89446,6603
Pennsylvania,2020-06-28,89863,6606
Pennsylvania,2020-06-29,90467,6614
Pennsylvania,2020-06-30,91139,6649
Pennsylvania,2020-07-01,91775,6684
Pennsylvania,2020-07-02,92612,6712
Pennsylvania,2020-07-03,93392,6746
Pennsylvania,2020-07-04,93922,6749
Pennsylvania,2020-07-05,94403,6753
Pennsylvania,2020-07-06,95100,6754
Pennsylvania,2020-07-07,95898,6787
Pennsylvania,2020-07-08,96725,6812
Pennsylvania,2020-07-09,97542,6848
Pennsylvania,2020-07-10,98482,6880
Rhode Island,2020-01-22,0,0
Rhode Island,2020-01-23,0,0
Rhode Island,2020-01-24,0,0
Rhode Island,2020-01-25,0,0
Rhode Island,2020-01-26,0,0
Rhode Island,2020-01-27,0,0
Rhode Island,2020-01-28,0,0
Rhode Island,2020-01-29,0,0
Rhode Island,2020-01-30,0,0
Rhode Island,2020-01-31,0,0
Rhode Island,2020-02-01,0,0
Rhode Island,2020-02-02,0,0
Rhode Island,2020-02-03,0,0
Rhode Island,2020-02-04,0,0
Rhode Island,2020-02-05,0,0
Rhode Island,2020-02-06,0,0
Rhode Island,2020-02-07,0,0
Rhode Island,2020-02-08,0,0
Rhode Island,2020-02-09,0,0
Rhode Island,2020-02-10,0,0
Rhode Island,2020-02-11,0,0
Rhode Island,2020-02-12,0,0
Rhode Island,2020-02-13,0,0
Rhode Island,2020-02-14,0,0
Rhode Island,2020-02-15,0,0
Rhode Island,2020-02-16,0,0
Rhode Island,2020-02-17,0,0
Rhode Island,2020-02-18,0,0
Rhode Island,2020-02-19,0,0
Rhode Island,2020-02-20,0,0
Rhode Island,2020-02-21,0,0
Rhode Island,2020-02-22,0,0
Rhode Island,2020-02-23,0,0
Rhode Island,2020-02-24,0,0
Rhode Island,2020-02-25,0,0
Rhode Island,2020-02-26,0,0
Rhode Island,2020-02-27,0,0
Rhode Island,2020-02-28,0,0
Rhode Island,2020-02-29,0,0
Rhode Island,2020-03-01,1,0
Rhode Island,2020-03-02,2,0
Rhode Island,2020-03-03,2,0
Rhode Island,2020-03-04,2,0
Rhode Island,2020-03-05,2,0
Rhode Island,2020-03-06,2,0
Rhode Island,2020-03-07,3,0
Rhode Island,2020-03-08,3,0
Rhode Island,2020-03-09,3,0
Rhode Island,2020-03-10,3,0
Rhode Island,2020-03-11,5,0
Rhode Island,2020-03-12,3,0
Rhode Island,2020-03-13,12,0
Rhode Island,2020-03-14,20,0
Rhode Island,2020-03-15,20,0
Rhode Island,2020-03-16,21,0
Rhode Island,2020-03-17,23,0
Rhode Island,2020-03-18,33,0
Rhode Island,2020-03-19,44,0
Rhode Island,2020-03-20,54,0
Rhode Island,2020-03-21,66,0
Rhode Island,2020-03-22,83,0
Rhode Island,2020-03-23,106,0
Rhode Island,2020-03-24,124,0
Rhode Island,2020-03-25,132,0
Rhode Island,2020-03-26,165,0
Rhode Island,2020-03-27,203,0
Rhode Island,2020-03-28,239,2
Rhode Island,2020-03-29,294,3
Rhode Island,2020-03-30,408,4
Rhode Island,2020-03-31,488,8
Rhode Island,2020-04-01,566,10
Rhode Island,2020-04-02,645,12
Rhode Island,2020-04-03,711,14
Rhode Island,2020-04-04,806,17
Rhode Island,2020-04-05,922,25
Rhode Island,2020-04-06,1082,27
Rhode Island,2020-04-07,1229,30
Rhode Island,2020-04-08,1450,35
Rhode Island,2020-04-09,1727,43
Rhode Island,2020-04-10,1727,43
Rhode Island,2020-04-11,2349,56
Rhode Island,2020-04-12,2665,63
Rhode Island,2020-04-13,2665,63
Rhode Island,2020-04-14,3251,80
Rhode Island,2020-04-15,3251,80
Rhode Island,2020-04-16,3529,87
Rhode Island,2020-04-17,4177,118
Rhode Island,2020-04-18,4491,137
Rhode Island,2020-04-19,4706,150
Rhode Island,2020-04-20,5090,155
Rhode Island,2020-04-21,5500,171
Rhode Island,2020-04-22,5841,181
Rhode Island,2020-04-23,6256,189
Rhode Island,2020-04-24,6699,202
Rhode Island,2020-04-25,7129,215
Rhode Island,2020-04-26,7439,226
Rhode Island,2020-04-27,7708,233
Rhode Island,2020-04-28,7927,239
Rhode Island,2020-04-29,8247,251
Rhode Island,2020-04-30,8621,266
Rhode Island,2020-05-01,8962,279
Rhode Island,2020-05-02,9289,296
Rhode Island,2020-05-03,9477,320
Rhode Island,2020-05-04,9652,341
Rhode Island,2020-05-05,9933,355
Rhode Island,2020-05-06,10205,370
Rhode Island,2020-05-07,10530,388
Rhode Island,2020-05-08,10779,399
Rhode Island,2020-05-09,10989,418
Rhode Island,2020-05-10,11274,422
Rhode Island,2020-05-11,11450,430
Rhode Island,2020-05-12,11614,444
Rhode Island,2020-05-13,11835,462
Rhode Island,2020-05-14,12016,468
Rhode Island,2020-05-15,12219,479
Rhode Island,2020-05-16,12434,489
Rhode Island,2020-05-17,12674,499
Rhode Island,2020-05-18,12795,506
Rhode Island,2020-05-19,12951,532
Rhode Island,2020-05-20,13356,538
Rhode Island,2020-05-21,13571,556
Rhode Island,2020-05-22,13736,579
Rhode Island,2020-05-23,13952,597
Rhode Island,2020-05-24,14065,608
Rhode Island,2020-05-25,14065,608
Rhode Island,2020-05-26,14210,634
Rhode Island,2020-05-27,14353,655
Rhode Island,2020-05-28,14494,677
Rhode Island,2020-05-29,14635,693
Rhode Island,2020-05-30,14819,711
Rhode Island,2020-05-31,14928,718
Rhode Island,2020-06-01,14991,720
Rhode Island,2020-06-02,15112,732
Rhode Island,2020-06-03,15219,742
Rhode Island,2020-06-04,15325,756
Rhode Island,2020-06-05,15441,772
Rhode Island,2020-06-06,15441,772
Rhode Island,2020-06-07,15441,772
Rhode Island,2020-06-08,15642,799
Rhode Island,2020-06-09,15691,808
Rhode Island,2020-06-10,15756,812
Rhode Island,2020-06-11,15862,823
Rhode Island,2020-06-12,15947,833
Rhode Island,2020-06-13,15947,833
Rhode Island,2020-06-14,15947,833
Rhode Island,2020-06-15,16093,851
Rhode Island,2020-06-16,16164,865
Rhode Island,2020-06-17,16213,876
Rhode Island,2020-06-18,16269,885
Rhode Island,2020-06-19,16337,894
Rhode Island,2020-06-20,16337,894
Rhode Island,2020-06-21,16337,894
Rhode Island,2020-06-22,16459,903
Rhode Island,2020-06-23,16533,906
Rhode Island,2020-06-24,16606,912
Rhode Island,2020-06-25,16640,920
Rhode Island,2020-06-26,16661,927
Rhode Island,2020-06-27,16661,927
Rhode Island,2020-06-28,16661,927
Rhode Island,2020-06-29,16764,946
Rhode Island,2020-06-30,16813,950
Rhode Island,2020-07-01,16853,956
Rhode Island,2020-07-02,16941,959
Rhode Island,2020-07-03,16991,960
Rhode Island,2020-07-04,16991,960
Rhode Island,2020-07-05,16991,960
Rhode Island,2020-07-06,16991,960
Rhode Island,2020-07-07,17154,969
Rhode Island,2020-07-08,17204,971
Rhode Island,2020-07-09,17243,974
Rhode Island,2020-07-10,17312,976
South Carolina,2020-01-22,0,0
South Carolina,2020-01-23,0,0
South Carolina,2020-01-24,0,0
South Carolina,2020-01-25,0,0
South Carolina,2020-01-26,0,0
South Carolina,2020-01-27,0,0
South Carolina,2020-01-28,0,0
South Carolina,2020-01-29,0,0
South Carolina,2020-01-30,0,0
South Carolina,2020-01-31,0,0
South Carolina,2020-02-01,0,0
South Carolina,2020-02-02,0,0
South Carolina,2020-02-03,0,0
South Carolina,2020-02-04,0,0
South Carolina,2020-02-05,0,0
South Carolina,2020-02-06,0,0
South Carolina,2020-02-07,0,0
South Carolina,2020-02-08,0,0
South Carolina,2020-02-09,0,0
South Carolina,2020-02-10,0,0
South Carolina,2020-02-11,0,0
South Carolina,2020-02-12,0,0
South Carolina,2020-02-13,0,0
South Carolina,2020-02-14,0,0
South Carolina,2020-02-15,0,0
South Carolina,2020-02-16,0,0
South Carolina,2020-02-17,0,0
South Carolina,2020-02-18,0,0
South Carolina,2020-02-19,0,0
South Carolina,2020-02-20,0,0
South Carolina,2020-02-21,0,0
South Carolina,2020-02-22,0,0
South Carolina,2020-02-23,0,0
South Carolina,2020-02-24,0,0
South Carolina,2020-02-25,0,0
South Carolina,2020-02-26,0,0
South Carolina,2020-02-27,0,0
South Carolina,2020-02-28,0,0
South Carolina,2020-02-29,0,0
South Carolina,2020-03-01,0,0
South Carolina,2020-03-02,0,0
South Carolina,2020-03-03,0,0
South Carolina,2020-03-04,0,0
South Carolina,2020-03-05,0,0
South Carolina,2020-03-06,0,0
South Carolina,2020-03-07,2,0
South Carolina,2020-03-08,2,0
South Carolina,2020-03-09,3,0
South Carolina,2020-03-10,7,0
South Carolina,2020-03-11,10,0
South Carolina,2020-03-12,7,0
South Carolina,2020-03-13,8,0
South Carolina,2020-03-14,19,0
South Carolina,2020-03-15,19,0
South Carolina,2020-03-16,30,1
South Carolina,2020-03-17,47,1
South Carolina,2020-03-18,60,1
South Carolina,2020-03-19,80,1
South Carolina,2020-03-20,126,3
South Carolina,2020-03-21,174,3
South Carolina,2020-03-22,196,3
South Carolina,2020-03-23,298,5
South Carolina,2020-03-24,342,5
South Carolina,2020-03-25,424,7
South Carolina,2020-03-26,424,9
South Carolina,2020-03-27,542,13
South Carolina,2020-03-28,660,15
South Carolina,2020-03-29,774,16
South Carolina,2020-03-30,925,18
South Carolina,2020-03-31,1083,22
South Carolina,2020-04-01,1293,26
South Carolina,2020-04-02,1554,31
South Carolina,2020-04-03,1700,34
South Carolina,2020-04-04,1917,40
South Carolina,2020-04-05,2049,44
South Carolina,2020-04-06,2232,48
South Carolina,2020-04-07,2417,51
South Carolina,2020-04-08,2417,51
South Carolina,2020-04-09,2793,67
South Carolina,2020-04-10,3067,72
South Carolina,2020-04-11,3211,80
South Carolina,2020-04-12,3320,82
South Carolina,2020-04-13,3391,82
South Carolina,2020-04-14,3553,97
South Carolina,2020-04-15,3656,106
South Carolina,2020-04-16,3931,111
South Carolina,2020-04-17,4099,116
South Carolina,2020-04-18,4248,119
South Carolina,2020-04-19,4377,120
South Carolina,2020-04-20,4446,123
South Carolina,2020-04-21,4439,124
South Carolina,2020-04-22,4761,140
South Carolina,2020-04-23,4917,150
South Carolina,2020-04-24,5070,157
South Carolina,2020-04-25,5253,166
South Carolina,2020-04-26,5498,174
South Carolina,2020-04-27,5613,177
South Carolina,2020-04-28,5735,192
South Carolina,2020-04-29,5882,231
South Carolina,2020-04-30,6095,244
South Carolina,2020-05-01,6258,256
South Carolina,2020-05-02,6489,267
South Carolina,2020-05-03,6626,275
South Carolina,2020-05-04,6757,283
South Carolina,2020-05-05,6841,296
South Carolina,2020-05-06,6936,305
South Carolina,2020-05-07,7142,316
South Carolina,2020-05-08,7367,320
South Carolina,2020-05-09,7531,330
South Carolina,2020-05-10,7653,331
South Carolina,2020-05-11,7792,346
South Carolina,2020-05-12,7927,355
South Carolina,2020-05-13,8030,362
South Carolina,2020-05-14,8189,371
South Carolina,2020-05-15,8407,380
South Carolina,2020-05-16,8661,380
South Carolina,2020-05-17,8816,385
South Carolina,2020-05-18,8942,391
South Carolina,2020-05-19,9056,399
South Carolina,2020-05-20,9175,407
South Carolina,2020-05-21,9381,416
South Carolina,2020-05-22,9638,419
South Carolina,2020-05-23,9895,425
South Carolina,2020-05-24,10096,435
South Carolina,2020-05-25,10178,440
South Carolina,2020-05-26,10416,446
South Carolina,2020-05-27,10623,466
South Carolina,2020-05-28,10788,470
South Carolina,2020-05-29,11131,483
South Carolina,2020-05-30,11394,487
South Carolina,2020-05-31,11861,494
South Carolina,2020-06-01,12148,500
South Carolina,2020-06-02,12419,501
South Carolina,2020-06-03,12470,501
South Carolina,2020-06-04,12526,501
South Carolina,2020-06-05,13458,539
South Carolina,2020-06-06,13538,539
South Carolina,2020-06-07,14302,546
South Carolina,2020-06-08,14800,557
South Carolina,2020-06-09,15228,568
South Carolina,2020-06-10,15759,575
South Carolina,2020-06-11,16441,588
South Carolina,2020-06-12,17170,593
South Carolina,2020-06-13,17955,599
South Carolina,2020-06-14,18795,600
South Carolina,2020-06-15,19378,602
South Carolina,2020-06-16,19990,607
South Carolina,2020-06-17,20556,617
South Carolina,2020-06-18,21533,621
South Carolina,2020-06-19,22608,639
South Carolina,2020-06-20,23756,644
South Carolina,2020-06-21,24661,653
South Carolina,2020-06-22,25666,659
South Carolina,2020-06-23,26572,673
South Carolina,2020-06-24,27897,683
South Carolina,2020-06-25,29022,693
South Carolina,2020-06-26,30335,694
South Carolina,2020-06-27,31939,711
South Carolina,2020-06-28,33320,716
South Carolina,2020-06-29,34644,720
South Carolina,2020-06-30,36399,739
South Carolina,2020-07-01,37919,766
South Carolina,2020-07-02,39701,784
South Carolina,2020-07-03,41532,793
South Carolina,2020-07-04,43386,813
South Carolina,2020-07-05,44847,820
South Carolina,2020-07-06,46380,827
South Carolina,2020-07-07,47352,846
South Carolina,2020-07-08,48909,884
South Carolina,2020-07-09,50691,905
South Carolina,2020-07-10,52419,929
South Dakota,2020-01-22,0,0
South Dakota,2020-01-23,0,0
South Dakota,2020-01-24,0,0
South Dakota,2020-01-25,0,0
South Dakota,2020-01-26,0,0
South Dakota,2020-01-27,0,0
South Dakota,2020-01-28,0,0
South Dakota,2020-01-29,0,0
South Dakota,2020-01-30,0,0
South Dakota,2020-01-31,0,0
South Dakota,2020-02-01,0,0
South Dakota,2020-02-02,0,0
South Dakota,2020-02-03,0,0
South Dakota,2020-02-04,0,0
South Dakota,2020-02-05,0,0
South Dakota,2020-02-06,0,0
South Dakota,2020-02-07,0,0
South Dakota,2020-02-08,0,0
South Dakota,2020-02-09,0,0
South Dakota,2020-02-10,0,0
South Dakota,2020-02-11,0,0
South Dakota,2020-02-12,0,0
South Dakota,2020-02-13,0,0
South Dakota,2020-02-14,0,0
South Dakota,2020-02-15,0,0
South Dakota,2020-02-16,0,0
South Dakota,2020-02-17,0,0
South Dakota,2020-02-18,0,0
South Dakota,2020-02-19,0,0
South Dakota,2020-02-20,0,0
South Dakota,2020-02-21,0,0
South Dakota,2020-02-22,0,0
South Dakota,2020-02-23,0,0
South Dakota,2020-02-24,0,0
South Dakota,2020-02-25,0,0
South Dakota,2020-02-26,0,0
South Dakota,2020-02-27,0,0
South Dakota,2020-02-28,0,0
South Dakota,2020-02-29,0,0
South Dakota,2020-03-01,0,0
South Dakota,2020-03-02,0,0
South Dakota,2020-03-03,0,0
South Dakota,2020-03-04,0,0
South Dakota,2020-03-05,0,0
South Dakota,2020-03-06,0,0
South Dakota,2020-03-07,0,0
South Dakota,2020-03-08,0,0
South Dakota,2020-03-09,0,0
South Dakota,2020-03-10,0,0
South Dakota,2020-03-11,8,1
South Dakota,2020-03-12,7,1
South Dakota,2020-03-13,8,1
South Dakota,2020-03-14,8,1
South Dakota,2020-03-15,8,1
South Dakota,2020-03-16,10,1
South Dakota,2020-03-17,11,1
South Dakota,2020-03-18,11,1
South Dakota,2020-03-19,14,1
South Dakota,2020-03-20,14,1
South Dakota,2020-03-21,14,1
South Dakota,2020-03-22,21,1
South Dakota,2020-03-23,28,1
South Dakota,2020-03-24,30,1
South Dakota,2020-03-25,41,1
South Dakota,2020-03-26,46,1
South Dakota,2020-03-27,58,1
South Dakota,2020-03-28,68,1
South Dakota,2020-03-29,90,1
South Dakota,2020-03-30,101,1
South Dakota,2020-03-31,108,1
South Dakota,2020-04-01,129,2
South Dakota,2020-04-02,165,2
South Dakota,2020-04-03,187,2
South Dakota,2020-04-04,212,2
South Dakota,2020-04-05,240,2
South Dakota,2020-04-06,288,4
South Dakota,2020-04-07,320,6
South Dakota,2020-04-08,393,6
South Dakota,2020-04-09,447,6
South Dakota,2020-04-10,536,6
South Dakota,2020-04-11,626,6
South Dakota,2020-04-12,730,6
South Dakota,2020-04-13,868,6
South Dakota,2020-04-14,988,6
South Dakota,2020-04-15,1168,6
South Dakota,2020-04-16,1311,7
South Dakota,2020-04-17,1411,7
South Dakota,2020-04-18,1542,7
South Dakota,2020-04-19,1635,7
South Dakota,2020-04-20,1685,7
South Dakota,2020-04-21,1755,8
South Dakota,2020-04-22,1858,9
South Dakota,2020-04-23,1956,9
South Dakota,2020-04-24,2040,10
South Dakota,2020-04-25,2147,10
South Dakota,2020-04-26,2212,11
South Dakota,2020-04-27,2244,11
South Dakota,2020-04-28,2313,11
South Dakota,2020-04-29,2373,13
South Dakota,2020-04-30,2449,17
South Dakota,2020-05-01,2525,21
South Dakota,2020-05-02,2588,21
South Dakota,2020-05-03,2631,21
South Dakota,2020-05-04,2668,21
South Dakota,2020-05-05,2721,24
South Dakota,2020-05-06,2780,29
South Dakota,2020-05-07,2906,31
South Dakota,2020-05-08,3145,31
South Dakota,2020-05-09,3393,34
South Dakota,2020-05-10,3517,34
South Dakota,2020-05-11,3614,34
South Dakota,2020-05-12,3663,39
South Dakota,2020-05-13,3732,39
South Dakota,2020-05-14,3792,43
South Dakota,2020-05-15,3887,44
South Dakota,2020-05-16,3959,44
South Dakota,2020-05-17,3987,44
South Dakota,2020-05-18,4027,44
South Dakota,2020-05-19,4085,46
South Dakota,2020-05-20,4177,46
South Dakota,2020-05-21,4177,48
South Dakota,2020-05-22,4356,50
South Dakota,2020-05-23,4464,50
South Dakota,2020-05-24,4563,50
South Dakota,2020-05-25,4586,50
South Dakota,2020-05-26,4653,50
South Dakota,2020-05-27,4710,54
South Dakota,2020-05-28,4793,54
South Dakota,2020-05-29,4866,59
South Dakota,2020-05-30,4960,62
South Dakota,2020-05-31,4993,62
South Dakota,2020-06-01,5034,62
South Dakota,2020-06-02,5067,62
South Dakota,2020-06-03,5162,62
South Dakota,2020-06-04,5247,64
South Dakota,2020-06-05,5277,64
South Dakota,2020-06-06,5367,65
South Dakota,2020-06-07,5438,65
South Dakota,2020-06-08,5471,65
South Dakota,2020-06-09,5523,68
South Dakota,2020-06-10,5604,69
South Dakota,2020-06-11,5665,73
South Dakota,2020-06-12,5742,74
South Dakota,2020-06-13,5833,75
South Dakota,2020-06-14,5898,75
South Dakota,2020-06-15,5928,75
South Dakota,2020-06-16,5966,77
South Dakota,2020-06-17,6050,78
South Dakota,2020-06-18,6109,78
South Dakota,2020-06-19,6158,81
South Dakota,2020-06-20,6225,81
South Dakota,2020-06-21,6297,81
South Dakota,2020-06-22,6326,81
South Dakota,2020-06-23,6353,83
South Dakota,2020-06-24,6419,84
South Dakota,2020-06-25,6479,87
South Dakota,2020-06-26,6535,88
South Dakota,2020-06-27,6626,91
South Dakota,2020-06-28,6681,91
South Dakota,2020-06-29,6716,91
South Dakota,2020-06-30,6764,91
South Dakota,2020-07-01,6826,93
South Dakota,2020-07-02,6893,97
South Dakota,2020-07-03,6978,97
South Dakota,2020-07-04,7028,97
South Dakota,2020-07-05,7063,97
South Dakota,2020-07-06,7105,97
South Dakota,2020-07-07,7163,98
South Dakota,2020-07-08,7242,98
South Dakota,2020-07-09,7336,101
South Dakota,2020-07-10,7401,107
Tennessee,2020-01-22,0,0
Tennessee,2020-01-23,0,0
Tennessee,2020-01-24,0,0
Tennessee,2020-01-25,0,0
Tennessee,2020-01-26,0,0
Tennessee,2020-01-27,0,0
Tennessee,2020-01-28,0,0
Tennessee,2020-01-29,0,0
Tennessee,2020-01-30,0,0
Tennessee,2020-01-31,0,0
Tennessee,2020-02-01,0,0
Tennessee,2020-02-02,0,0
Tennessee,2020-02-03,0,0
Tennessee,2020-02-04,0,0
Tennessee,2020-02-05,0,0
Tennessee,2020-02-06,0,0
Tennessee,2020-02-07,0,0
Tennessee,2020-02-08,0,0
Tennessee,2020-02-09,0,0
Tennessee,2020-02-10,0,0
Tennessee,2020-02-11,0,0
Tennessee,2020-02-12,0,0
Tennessee,2020-02-13,0,0
Tennessee,2020-02-14,0,0
Tennessee,2020-02-15,0,0
Tennessee,2020-02-16,0,0
Tennessee,2020-02-17,0,0
Tennessee,2020-02-18,0,0
Tennessee,2020-02-19,0,0
Tennessee,2020-02-20,0,0
Tennessee,2020-02-21,0,0
Tennessee,2020-02-22,0,0
Tennessee,2020-02-23,0,0
Tennessee,2020-02-24,0,0
Tennessee,2020-02-25,0,0
Tennessee,2020-02-26,0,0
Tennessee,2020-02-27,0,0
Tennessee,2020-02-28,0,0
Tennessee,2020-02-29,0,0
Tennessee,2020-03-01,0,0
Tennessee,2020-03-02,0,0
Tennessee,2020-03-03,0,0
Tennessee,2020-03-04,0,0
Tennessee,2020-03-05,1,0
Tennessee,2020-03-06,1,0
Tennessee,2020-03-07,1,0
Tennessee,2020-03-08,3,0
Tennessee,2020-03-09,3,0
Tennessee,2020-03-10,3,0
Tennessee,2020-03-11,9,0
Tennessee,2020-03-12,18,0
Tennessee,2020-03-13,26,0
Tennessee,2020-03-14,32,0
Tennessee,2020-03-15,32,0
Tennessee,2020-03-16,52,0
Tennessee,2020-03-17,74,0
Tennessee,2020-03-18,100,0
Tennessee,2020-03-19,154,0
Tennessee,2020-03-20,223,1
Tennessee,2020-03-21,304,1
Tennessee,2020-03-22,393,2
Tennessee,2020-03-23,614,2
Tennessee,2020-03-24,772,2
Tennessee,2020-03-25,916,3
Tennessee,2020-03-26,1097,3
Tennessee,2020-03-27,1318,6
Tennessee,2020-03-28,1511,7
Tennessee,2020-03-29,1720,8
Tennessee,2020-03-30,1917,14
Tennessee,2020-03-31,2391,23
Tennessee,2020-04-01,2933,24
Tennessee,2020-04-02,3013,36
Tennessee,2020-04-03,3067,41
Tennessee,2020-04-04,3322,50
Tennessee,2020-04-05,3633,53
Tennessee,2020-04-06,3802,65
Tennessee,2020-04-07,4139,72
Tennessee,2020-04-08,4363,80
Tennessee,2020-04-09,4634,94
Tennessee,2020-04-10,4891,98
Tennessee,2020-04-11,5132,106
Tennessee,2020-04-12,5508,106
Tennessee,2020-04-13,5610,109
Tennessee,2020-04-14,5827,124
Tennessee,2020-04-15,5827,124
Tennessee,2020-04-16,6166,136
Tennessee,2020-04-17,6263,141
Tennessee,2020-04-18,6589,142
Tennessee,2020-04-19,7070,148
Tennessee,2020-04-20,7238,152
Tennessee,2020-04-21,7394,157
Tennessee,2020-04-22,7394,157
Tennessee,2020-04-23,8266,171
Tennessee,2020-04-24,8728,169
Tennessee,2020-04-25,9189,177
Tennessee,2020-04-26,9667,181
Tennessee,2020-04-27,9918,184
Tennessee,2020-04-28,10052,188
Tennessee,2020-04-29,10366,195
Tennessee,2020-04-30,10735,199
Tennessee,2020-05-01,11891,204
Tennessee,2020-05-02,12661,209
Tennessee,2020-05-03,13177,210
Tennessee,2020-05-04,13571,219
Tennessee,2020-05-05,13690,226
Tennessee,2020-05-06,13938,239
Tennessee,2020-05-07,14096,238
Tennessee,2020-05-08,14441,242
Tennessee,2020-05-09,14768,242
Tennessee,2020-05-10,14985,243
Tennessee,2020-05-11,15544,251
Tennessee,2020-05-12,16111,266
Tennessee,2020-05-13,16370,273
Tennessee,2020-05-14,16699,287
Tennessee,2020-05-15,16960,290
Tennessee,2020-05-16,17263,295
Tennessee,2020-05-17,17359,298
Tennessee,2020-05-18,18011,301
Tennessee,2020-05-19,18412,305
Tennessee,2020-05-20,18412,305
Tennessee,2020-05-21,18961,313
Tennessee,2020-05-22,19394,315
Tennessee,2020-05-23,19785,329
Tennessee,2020-05-24,20111,336
Tennessee,2020-05-25,20535,338
Tennessee,2020-05-26,20895,343
Tennessee,2020-05-27,21285,353
Tennessee,2020-05-28,21679,356
Tennessee,2020-05-29,22063,361
Tennessee,2020-05-30,22566,364
Tennessee,2020-05-31,22566,364
Tennessee,2020-06-01,22566,364
Tennessee,2020-06-02,24342,381
Tennessee,2020-06-03,24833,388
Tennessee,2020-06-04,25190,401
Tennessee,2020-06-05,25664,408
Tennessee,2020-06-06,26177,417
Tennessee,2020-06-07,26493,418
Tennessee,2020-06-08,27005,421
Tennessee,2020-06-09,27575,435
Tennessee,2020-06-10,27930,437
Tennessee,2020-06-11,28340,441
Tennessee,2020-06-12,29118,466
Tennessee,2020-06-13,29549,472
Tennessee,2020-06-14,30343,474
Tennessee,2020-06-15,31004,482
Tennessee,2020-06-16,31751,493
Tennessee,2020-06-17,32114,498
Tennessee,2020-06-18,32770,508
Tennessee,2020-06-19,34017,515
Tennessee,2020-06-20,34446,524
Tennessee,2020-06-21,35102,526
Tennessee,2020-06-22,35553,531
Tennessee,2020-06-23,36303,542
Tennessee,2020-06-24,37235,556
Tennessee,2020-06-25,38034,567
Tennessee,2020-06-26,39444,577
Tennessee,2020-06-27,40172,584
Tennessee,2020-06-28,40172,584
Tennessee,2020-06-29,42297,592
Tennessee,2020-06-30,43509,604
Tennessee,2020-07-01,45315,609
Tennessee,2020-07-02,46890,620
Tennessee,2020-07-03,48712,633
Tennessee,2020-07-04,50140,637
Tennessee,2020-07-05,51316,645
Tennessee,2020-07-06,52039,652
Tennessee,2020-07-07,53514,665
Tennessee,2020-07-08,55986,685
Tennessee,2020-07-09,57591,710
Tennessee,2020-07-10,59546,723
Texas,2020-01-22,0,0
Texas,2020-01-23,0,0
Texas,2020-01-24,0,0
Texas,2020-01-25,0,0
Texas,2020-01-26,0,0
Texas,2020-01-27,0,0
Texas,2020-01-28,0,0
Texas,2020-01-29,0,0
Texas,2020-01-30,0,0
Texas,2020-01-31,0,0
Texas,2020-02-01,0,0
Texas,2020-02-02,0,0
Texas,2020-02-03,0,0
Texas,2020-02-04,0,0
Texas,2020-02-05,0,0
Texas,2020-02-06,0,0
Texas,2020-02-07,0,0
Texas,2020-02-08,0,0
Texas,2020-02-09,0,0
Texas,2020-02-10,0,0
Texas,2020-02-11,0,0
Texas,2020-02-12,0,0
Texas,2020-02-13,0,0
Texas,2020-02-14,0,0
Texas,2020-02-15,0,0
Texas,2020-02-16,0,0
Texas,2020-02-17,0,0
Texas,2020-02-18,0,0
Texas,2020-02-19,0,0
Texas,2020-02-20,0,0
Texas,2020-02-21,0,0
Texas,2020-02-22,0,0
Texas,2020-02-23,0,0
Texas,2020-02-24,0,0
Texas,2020-02-25,0,0
Texas,2020-02-26,0,0
Texas,2020-02-27,0,0
Texas,2020-02-28,0,0
Texas,2020-02-29,0,0
Texas,2020-03-01,0,0
Texas,2020-03-02,0,0
Texas,2020-03-03,0,0
Texas,2020-03-04,0,0
Texas,2020-03-05,3,0
Texas,2020-03-06,4,0
Texas,2020-03-07,8,0
Texas,2020-03-08,11,0
Texas,2020-03-09,13,0
Texas,2020-03-10,16,0
Texas,2020-03-11,21,0
Texas,2020-03-12,27,0
Texas,2020-03-13,44,0
Texas,2020-03-14,60,0
Texas,2020-03-15,63,0
Texas,2020-03-16,85,0
Texas,2020-03-17,110,1
Texas,2020-03-18,196,3
Texas,2020-03-19,306,5
Texas,2020-03-20,429,4
Texas,2020-03-21,582,5
Texas,2020-03-22,643,7
Texas,2020-03-23,758,9
Texas,2020-03-24,955,12
Texas,2020-03-25,1229,15
Texas,2020-03-26,1563,21
Texas,2020-03-27,1937,26
Texas,2020-03-28,2455,30
Texas,2020-03-29,2792,37
Texas,2020-03-30,3147,45
Texas,2020-03-31,3809,54
